1.000000000000000082e-05,7.415725948541107755e+02
1.149756995397735701e-05,7.406891978701314656e+02
1.321941148466028649e-05,7.398068532311777972e+02
1.519911082952933216e-05,7.389255596836457016e+02
1.747528400007683074e-05,7.380453159754242733e+02
2.009233002565045763e-05,7.371661208558946328e+02
2.310129700083158002e-05,7.354108713878808885e+02
2.656087782946684139e-05,7.345348145456003977e+02
3.053855508833412132e-05,7.327858304211376890e+02
3.511191734215127295e-05,7.301701595090744377e+02
4.037017258596558043e-05,7.284315679653532243e+02
4.641588833612781789e-05,7.258314395449378935e+02
5.336699231206312347e-05,7.223790332344038916e+02
6.135907273413175307e-05,7.198005092697283089e+02
7.054802310718645520e-05,7.163767889882171858e+02
8.111308307896872023e-05,7.121200301550214817e+02
9.326033468832199040e-05,7.070452943218044766e+02
1.072267222010323142e-04,7.020067222568939087e+02
1.232846739442066016e-04,6.953444357584111231e+02
1.417474162926804862e-04,6.879249100042694636e+02
1.629750834620643444e-04,6.805845527306468057e+02
1.873817422860383000e-04,6.717192862654692362e+02
2.154434690031884489e-04,6.621797372070971051e+02
2.477076355991711192e-04,6.519980480606927813e+02
2.848035868435802175e-04,6.404443256868669323e+02
3.274549162877728420e-04,6.275974162960465037e+02
3.764935806792467539e-04,6.142755804163168705e+02
4.328761281083061429e-04,5.998049328450606481e+02
4.977023564332114366e-04,5.835846129820292845e+02
5.722367659350220594e-04,5.671265394909872839e+02
6.579332246575682417e-04,5.485111575527351988e+02
7.564633275546290073e-04,5.298748423263165250e+02
8.697490026177834418e-04,5.106529118540047421e+02
1.000000000000000021e-03,4.909564875981658929e+02
1.149756995397735633e-03,4.708958597690399870e+02
1.321941148466028622e-03,4.511168820647411053e+02
1.519911082952933243e-03,4.306260568807760478e+02
1.747528400007684673e-03,4.110659747778459518e+02
2.009233002565048026e-03,3.919269200875187380e+02
2.310129700083160455e-03,3.732338271534098340e+02
2.656087782946686768e-03,3.558562209576417672e+02
3.053855508833415357e-03,3.392877086197331096e+02
3.511191734215130845e-03,3.238764362847791745e+02
4.037017258596553408e-03,3.095339130973303554e+02
4.641588833612782412e-03,2.965326003041374747e+02
5.336699231206312212e-03,2.844161902267274513e+02
6.135907273413176120e-03,2.737720866956384498e+02
7.054802310718645032e-03,2.641553064741523826e+02
8.111308307896872294e-03,2.557893718065075177e+02
9.326033468832199691e-03,2.482795634166196237e+02
1.072267222010323158e-02,2.415654240130484993e+02
1.232846739442065853e-02,2.358748052944518463e+02
1.417474162926804851e-02,2.305929353504951962e+02
1.629750834620645114e-02,2.262368907280746271e+02
1.873817422860384746e-02,2.222278630416199405e+02
2.154434690031884619e-02,2.188108828864995132e+02
2.477076355991711387e-02,2.159606613019998917e+02
2.848035868435801893e-02,2.134017810644918427e+02
3.274549162877728181e-02,2.111247224886790548e+02
3.764935806792467365e-02,2.091210758802673411e+02
4.328761281083061407e-02,2.076308296123460764e+02
4.977023564332114236e-02,2.059056259518914374e+02
5.722367659350219987e-02,2.046821209395171195e+02
6.579332246575682330e-02,2.037085535139615331e+02
7.564633275546291113e-02,2.027396168472028251e+02
8.697490026177834288e-02,2.017752889131064933e+02
1.000000000000000056e-01,2.010550542523463946e+02
1.149756995397735598e-01,2.003373904612371348e+02
1.321941148466028726e-01,2.000987389148614852e+02
1.519911082952933035e-01,1.993844886807664238e+02
1.747528400007682947e-01,1.989097388139646512e+02
2.009233002565045945e-01,1.986727879549770535e+02
2.310129700083158044e-01,1.984361193632625486e+02
2.656087782946689457e-01,1.979636276370520989e+02
3.053855508833418497e-01,1.979636276370520989e+02
3.511191734215134419e-01,1.977278038312565513e+02
4.037017258596558023e-01,1.974922609501341242e+02
4.641588833612781961e-01,1.974922609501341242e+02
5.336699231206312177e-01,1.972569986590337976e+02
6.135907273413175878e-01,1.970220166237032515e+02
7.054802310718645275e-01,1.970220166237032515e+02
8.111308307896872849e-01,1.970220166237032515e+02
9.326033468832198858e-01,1.967873145102882688e+02
1.072267222010323096e+00,1.967873145102882688e+02
1.232846739442065909e+00,1.967873145102882688e+02
1.417474162926804837e+00,1.965528919853323941e+02
1.629750834620643518e+00,1.965528919853323941e+02
1.873817422860382997e+00,1.965528919853323941e+02
2.154434690031886479e+00,1.965528919853323941e+02
2.477076355991713719e+00,1.965528919853323941e+02
2.848035868435804918e+00,1.965528919853323941e+02
3.274549162877731678e+00,1.965528919853323941e+02
3.764935806792471418e+00,1.965528919853323941e+02
4.328761281083061796e+00,1.963187487157764508e+02
4.977023564332113459e+00,1.963187487157764508e+02
5.722367659350219959e+00,1.963187487157764508e+02
6.579332246575682497e+00,1.963187487157764508e+02
7.564633275546290392e+00,1.963187487157764508e+02
8.697490026177835176e+00,1.963187487157764508e+02
1.000000000000000000e+01,1.963187487157764508e+02
