0.000000000000000000e+00,2.465467419158225322e-03,1.972373935326580258e-02,6.656762031727209150e-02,1.577899148261264206e-01,3.081834273947782754e-01,5.325409625381767320e-01,8.456553247712712551e-01,1.262319318609011365e+00,1.797325748566346526e+00,2.465467419158226203e+00,3.281537134899597419e+00,4.260327700305413856e+00,5.416631919890622981e+00,6.765242598170170041e+00,8.320952539659010938e+00,1.009855454887209092e+01,1.211284143032436056e+01,1.437860598853077221e+01
0.000000000000000000e+00,2.347572037585657703e-03,1.878057630068526163e-02,6.338444501481275972e-02,1.502446104054820930e-01,2.934465046982072112e-01,5.070755601185020778e-01,8.052172088918806425e-01,1.201956883243856744e+00,1.711380015399944554e+00,2.347572037585657689e+00,3.124618382026511210e+00,4.056604480948016622e+00,5.157615766575690763e+00,6.441737671135045140e+00,7.923055626851595257e+00,9.615655065950853952e+00,1.153362142065833673e+01,1.369104012319955643e+01
0.000000000000000000e+00,2.217033039370587717e-03,1.773626431496470174e-02,5.985989206300586923e-02,1.418901145197176139e-01,2.771291299213234360e-01,4.788791365040469539e-01,7.604423325041114179e-01,1.135120916157740911e+00,1.616217085701157963e+00,2.217033039370587488e+00,2.950870975402252405e+00,3.831033092032375631e+00,4.870821587497181859e+00,6.083538660032891343e+00,7.482486507875732329e+00,9.080967329261927290e+00,1.089228332242769781e+01,1.292973668560926370e+01
0.000000000000000000e+00,2.073264480186438365e-03,1.658611584149150692e-02,5.597814096503383324e-02,1.326889267319320553e-01,2.591580600233048259e-01,4.478251277202706659e-01,7.111297167039484224e-01,1.061511413855456443e+00,1.511409806055914018e+00,2.073264480186438607e+00,2.759515023128149114e+00,3.582601021762165328e+00,4.554962062969604375e+00,5.689037733631587379e+00,6.997267620629229690e+00,8.492091310843651542e+00,1.018594839115597139e+01,1.209127844844731214e+01
0.000000000000000000e+00,1.914652728316191621e-03,1.531722182652953297e-02,5.169562366453717833e-02,1.225377746122362638e-01,2.393315910395239499e-01,4.135649893162974267e-01,6.567258858124538357e-01,9.803021968978901102e-01,1.395781838942503406e+00,1.914652728316191599e+00,2.548402781388851679e+00,3.308519914530379413e+00,4.206492044110673234e+00,5.253807086499630685e+00,6.461952958067145758e+00,7.842417575183120881e+00,9.406688854217449602e+00,1.116625471154002724e+01
0.000000000000000000e+00,1.739583314601010882e-03,1.391666651680808706e-02,4.696874949422729512e-02,1.113333321344646965e-01,2.174479143251263902e-01,3.757499959538183609e-01,5.966770769081467529e-01,8.906666570757175716e-01,1.268156236344137433e+00,1.739583314601011121e+00,2.315385391733945752e+00,3.005999967630546887e+00,3.821864542178420532e+00,4.773416615265174023e+00,5.871093686778411147e+00,7.125333256605740573e+00,8.546572824634766974e+00,1.014524989075309946e+01
0.000000000000000000e+00,1.547446391560955382e-03,1.237957113248764306e-02,4.178105257214578122e-02,9.903656905990114445e-02,1.934307989451194421e-01,3.342484205771662498e-01,5.307741123054076082e-01,7.922925524792091556e-01,1.128088419447936586e+00,1.547446391560955536e+00,2.059651147167631091e+00,2.673987364617329998e+00,3.399739722259419228e+00,4.246192898443260866e+00,5.222631571518224547e+00,6.338340419833673245e+00,7.602604121738972154e+00,9.024707355583492685e+00
0.000000000000000000e+00,1.343422029589951732e-03,1.074737623671961385e-02,3.627239479892869350e-02,8.597900989375691083e-02,1.679277536987439645e-01,2.901791583914295480e-01,4.607937561493535839e-01,6.878320791500552867e-01,9.793546595710747038e-01,1.343422029589951716e+00,1.788094721384225760e+00,2.321433267131436384e+00,2.951498199009123358e+00,3.686350049194828671e+00,4.534049349866087653e+00,5.502656633200442293e+00,6.600232431375431474e+00,7.834837276568597630e+00
0.000000000000000000e+00,1.130698720444044776e-03,9.045589763552358206e-03,3.052886545198921220e-02,7.236471810841886565e-02,1.413373400555056059e-01,2.442309236159136976e-01,3.878296611123073778e-01,5.789177448673509252e-01,8.242793672037086461e-01,1.130698720444044847e+00,1.504959996911023890e+00,1.953847388927309581e+00,2.484145088815566726e+00,3.102637288898459023e+00,3.816108181498651053e+00,4.631341958938807402e+00,5.555122813541593096e+00,6.594234937629669169e+00
0.000000000000000000e+00,9.148220773509993346e-04,7.318576618807994677e-03,2.470019608847698334e-02,5.854861295046395742e-02,1.143527596688748982e-01,1.976015687078158667e-01,3.137839725313928407e-01,4.683889036037116593e-01,6.669052943888785778e-01,9.148220773509991854e-01,1.217628184954180126e+00,1.580812549662526934e+00,2.009864103940145252e+00,2.510271780251142726e+00,3.087524511059622334e+00,3.747111228829693275e+00,4.494520866025459860e+00,5.335242355111028623e+00
