9.326033468832199040e-05,8.952495117353523710e+02
1.072267222010323142e-04,7.676545665519923887e+02
1.232846739442066016e-04,7.070452943218044766e+02
1.417474162926804862e-04,6.693215917069557008e+02
1.629750834620643444e-04,6.404443256868669323e+02
1.873817422860383000e-04,6.194223580964456914e+02
2.154434690031884489e-04,6.012365234432543275e+02
2.477076355991711192e-04,5.870730402850617793e+02
2.848035868435802175e-04,5.759828637529196840e+02
3.274549162877728420e-04,5.671265394909872839e+02
3.764935806792467539e-04,5.590723841966565715e+02
4.328761281083061429e-04,5.517899302541736688e+02
4.977023564332114366e-04,5.459021724928973072e+02
5.722367659350220594e-04,5.413662737152783393e+02
6.579332246575682417e-04,5.375083695533633090e+02
7.564633275546290073e-04,5.336779577293443708e+02
8.697490026177834418e-04,5.311395265610653951e+02
1.000000000000000021e-03,5.279834599406739244e+02
1.149756995397735633e-03,5.254721145653625172e+02
1.321941148466028622e-03,5.235964476677382891e+02
1.519911082952933243e-03,5.223497240864163587e+02
1.747528400007684673e-03,5.204852025270516833e+02
2.009233002565048026e-03,5.192458870607034669e+02
2.310129700083160455e-03,5.186273363567588603e+02
2.656087782946686768e-03,5.173924446132524508e+02
3.053855508833415357e-03,5.167761018192001075e+02
3.511191734215130845e-03,5.161604932423629180e+02
4.037017258596553408e-03,5.155456180081058619e+02
4.641588833612782412e-03,5.149314752428359725e+02
5.336699231206312212e-03,5.143180640740008585e+02
6.135907273413176120e-03,5.137053836300877947e+02
7.054802310718645032e-03,5.137053836300877947e+02
8.111308307896872294e-03,5.130934330406229265e+02
9.326033468832199691e-03,5.130934330406229265e+02
1.072267222010323158e-02,5.124822114361664944e+02
1.232846739442065853e-02,5.130934330406229265e+02
1.417474162926804851e-02,5.124822114361664944e+02
1.629750834620645114e-02,5.118717179483174959e+02
1.873817422860384746e-02,5.124822114361664944e+02
2.154434690031884619e-02,5.118717179483174959e+02
2.477076355991711387e-02,5.124822114361664944e+02
2.848035868435801893e-02,5.118717179483174959e+02
3.274549162877728181e-02,5.112619517097083417e+02
3.764935806792467365e-02,5.118717179483174959e+02
4.328761281083061407e-02,5.112619517097083417e+02
4.977023564332114236e-02,5.112619517097083417e+02
5.722367659350219987e-02,5.112619517097083417e+02
6.579332246575682330e-02,5.112619517097083417e+02
7.564633275546291113e-02,5.112619517097083417e+02
8.697490026177834288e-02,5.112619517097083417e+02
1.000000000000000056e-01,5.112619517097083417e+02
1.149756995397735598e-01,5.112619517097083417e+02
1.321941148466028726e-01,5.112619517097083417e+02
1.519911082952933035e-01,5.112619517097083417e+02
1.747528400007682947e-01,5.112619517097083417e+02
2.009233002565045945e-01,5.112619517097083417e+02
2.310129700083158044e-01,5.118717179483174959e+02
2.656087782946689457e-01,5.112619517097083417e+02
3.053855508833418497e-01,5.112619517097083417e+02
3.511191734215134419e-01,5.112619517097083417e+02
4.037017258596558023e-01,5.112619517097083417e+02
4.641588833612781961e-01,5.112619517097083417e+02
5.336699231206312177e-01,5.112619517097083417e+02
6.135907273413175878e-01,5.112619517097083417e+02
7.054802310718645275e-01,5.112619517097083417e+02
8.111308307896872849e-01,5.112619517097083417e+02
9.326033468832198858e-01,5.112619517097083417e+02
1.072267222010323096e+00,5.112619517097083417e+02
1.232846739442065909e+00,5.112619517097083417e+02
1.417474162926804837e+00,5.112619517097083417e+02
1.629750834620643518e+00,5.112619517097083417e+02
1.873817422860382997e+00,5.112619517097083417e+02
2.154434690031886479e+00,5.112619517097083417e+02
2.477076355991713719e+00,5.112619517097083417e+02
2.848035868435804918e+00,5.112619517097083417e+02
3.274549162877731678e+00,5.112619517097083417e+02
3.764935806792471418e+00,5.112619517097083417e+02
4.328761281083061796e+00,5.112619517097083417e+02
4.977023564332113459e+00,5.112619517097083417e+02
5.722367659350219959e+00,5.106529118540047421e+02
6.579332246575682497e+00,5.106529118540047421e+02
7.564633275546290392e+00,5.112619517097083417e+02
8.697490026177835176e+00,5.112619517097083417e+02
1.000000000000000000e+01,5.112619517097083417e+02
