1.000000000000000056e-01,1.491599159915991549e+03
1.123324032978027381e-01,1.491599159915991549e+03
1.261856883066020396e-01,1.491749174917491700e+03
1.417474162926805059e-01,1.491899189918991851e+03
1.592282793341092129e-01,1.491149114911491097e+03
1.788649529057435017e-01,1.491899189918991851e+03
2.009233002565046777e-01,1.491599159915991549e+03
2.257019719633920340e-01,1.491749174917491700e+03
2.535364493970111432e-01,1.490699069906990644e+03
2.848035868435802032e-01,1.491899189918991851e+03
3.199267137797383587e-01,1.492199219921992153e+03
3.593813663804627523e-01,1.491599159915991549e+03
4.037017258596554692e-01,1.491599159915991549e+03
4.534878508128581953e-01,1.491449144914491399e+03
5.094138014816379512e-01,1.491599159915991549e+03
5.722367659350217073e-01,1.491449144914491399e+03
6.428073117284320848e-01,1.491749174917491700e+03
7.220809018385463407e-01,1.490999099909990946e+03
8.111308307896870629e-01,1.490849084908490795e+03
9.111627561154891364e-01,1.490849084908490795e+03
1.023531021899026339e+00,1.491299129912991248e+03
1.149756995397735571e+00,1.491899189918991851e+03
1.291549665014884107e+00,1.491449144914491399e+03
1.450828778495939497e+00,1.491449144914491399e+03
1.629750834620644406e+00,1.491299129912991248e+03
1.830738280295367781e+00,1.490999099909990946e+03
2.056512308348651619e+00,1.490999099909990946e+03
2.310129700083159321e+00,1.490999099909990946e+03
2.595024211399735936e+00,1.490549054905490493e+03
2.915053062825175623e+00,1.490999099909990946e+03
3.274549162877728570e+00,1.490699069906990644e+03
3.678379771828632183e+00,1.490699069906990644e+03
4.132012400115336881e+00,1.490549054905490493e+03
4.641588833612779297e+00,1.489198919891989135e+03
5.214008287999684299e+00,1.490099009900990040e+03
5.857020818056667189e+00,1.491599159915991549e+03
6.579332246575678944e+00,1.489798979897989739e+03
7.390722033525778834e+00,1.489648964896489588e+03
8.302175681319743816e+00,1.489198919891989135e+03
9.326033468832198636e+00,1.488898889888988833e+03
1.047615752789665144e+01,1.488448844884488381e+03
1.176811952434997899e+01,1.488148814881488079e+03
1.321941148466028793e+01,1.487698769876987626e+03
1.484968262254465010e+01,1.487098709870987022e+03
1.668100537200059108e+01,1.486198619861986117e+03
1.873817422860383175e+01,1.485448544854485363e+03
2.104904144512019570e+01,1.483798379837983703e+03
2.364489412645407285e+01,1.483948394839483854e+03
2.656087782946686815e+01,1.483198319831983099e+03
2.983647240283340452e+01,1.482148214821482043e+03
3.351602650938841066e+01,1.480798079807980685e+03
3.764935806792467332e+01,1.479597959795979477e+03
4.229242874389498752e+01,1.477647764776477743e+03
4.750810162102798273e+01,1.478247824782478347e+03
5.336699231206306848e+01,1.474497449744974574e+03
5.994842503189408944e+01,1.472397239723972461e+03
6.734150657750821267e+01,1.469696969696969745e+03
7.564633275546290747e+01,1.467296729672967331e+03
8.497534359086438371e+01,1.464446444644464464e+03
9.545484566618337396e+01,1.461146114611461144e+03
1.072267222010323167e+02,1.457545754575457522e+03
1.204503540258782408e+02,1.453645364536453599e+03
1.353047774579806060e+02,1.449144914491449072e+03
1.519911082952933157e+02,1.444194419441944092e+03
1.707352647470690385e+02,1.438193819381938283e+03
1.917910261672488730e+02,1.430993099309931040e+03
2.154434690031884543e+02,1.425742574257425758e+03
2.420128264794381039e+02,1.417641764176417610e+03
2.718588242732940330e+02,1.409240924092409159e+03
3.053855508833415797e+02,1.400240024002400332e+03
3.430469286314919373e+02,1.390339033903390373e+03
3.853528593710527161e+02,1.378787878787878753e+03
4.328761281083056929e+02,1.366186618661866078e+03
4.862601580065353346e+02,1.353585358535853629e+03
5.462277217684342077e+02,1.339183918391839143e+03
6.135907273413170060e+02,1.323282328232823374e+03
6.892612104349694846e+02,1.306330633063306323e+03
7.742636826811269657e+02,1.287878787878787762e+03
8.697490026177833897e+02,1.267776777677767768e+03
9.770099572992246522e+02,1.247374737473747473e+03
1.097498765493056680e+03,1.224572457245724536e+03
1.232846739442065882e+03,1.200720072007200770e+03
1.384886371393871741e+03,1.175367536753675267e+03
1.555676143930472335e+03,1.148514851485148483e+03
1.747528400007682876e+03,1.119861986198619888e+03
1.963040650040272340e+03,1.091209120912091294e+03
2.205130739903045651e+03,1.060606060606060510e+03
2.477076355991709079e+03,1.029102910291029048e+03
2.782559402207125913e+03,9.966996699669966802e+02
3.125715849688235267e+03,9.632463246324632564e+02
3.511191734215127326e+03,9.296429642964296818e+02
3.944206059437656222e+03,8.957395739573956917e+02
4.430621457583877600e+03,8.612361236123612116e+02
4.977023564332113892e+03,8.268826882688268824e+02
5.590810182512223037e+03,7.926792679267927042e+02
6.280291441834246143e+03,7.589258925892588650e+02
7.054802310718645458e+03,7.256225622562255921e+02
7.924828983539169712e+03,6.930693069306930738e+02
8.902150854450392217e+03,6.615661566156616118e+02
1.000000000000000000e+04,6.309630963096309415e+02
